foo4
100000|4999950000|12.736550
200000|19999900000|48.416967
300000|44999850000|109.328470
400000|79999800000|200.348055
500000|124999750000|325.221819
600000|179999700000|466.165056
700000|244999650000|651.476091
800000|319999600000|844.526480
900000|404999550000|917.188942
1000000|499999500000|880.859425

