foo1
1000000000|1000000000|2.172410
2000000000|2000000000|4.426363
3000000000|3000000000|6.676269
4000000000|4000000000|8.445905
5000000000|5000000000|11.158938
6000000000|6000000000|11.592925
7000000000|7000000000|13.603590
8000000000|8000000000|17.125225
9000000000|9000000000|19.972235
10000000000|10000000000|21.960620

